row_id,ENSG,y,fold
931,ENSG00000188739,1,4
932,ENSG00000132819,0,4
933,ENSG00000131051,1,1
934,ENSG00000173933,1,3
935,ENSG00000089682,1,4
936,ENSG00000126254,1,3
937,ENSG00000003756,1,4
938,ENSG00000004534,1,4
939,ENSG00000076053,0,0
940,ENSG00000265241,1,3
941,ENSG00000147274,1,4
942,ENSG00000131381,1,2
943,ENSG00000132563,0,1
944,ENSG00000165476,0,2
945,ENSG00000168476,0,4
946,ENSG00000129625,1,1
947,ENSG00000115255,1,1
948,ENSG00000173039,1,3
949,ENSG00000157916,1,3
950,ENSG00000106615,1,3
951,ENSG00000067560,1,3
952,ENSG00000143878,1,0
953,ENSG00000155366,1,0
954,ENSG00000177105,1,4
955,ENSG00000164327,0,0
956,ENSG00000204227,0,0
957,ENSG00000124784,1,4
958,ENSG00000058729,1,4
959,ENSG00000101782,1,0
960,ENSG00000104889,1,3
961,ENSG00000115963,1,0
962,ENSG00000103549,1,1
963,ENSG00000067900,1,4
964,ENSG00000122484,1,1
965,ENSG00000198755,1,1
966,ENSG00000142676,0,2
967,ENSG00000167526,0,4
968,ENSG00000108298,0,0
969,ENSG00000131469,0,0
970,ENSG00000136942,0,4
971,ENSG00000174444,0,4
972,ENSG00000122406,0,2
973,ENSG00000163902,0,1
974,ENSG00000118705,0,1
975,ENSG00000148688,0,3
976,ENSG00000142534,1,1
977,ENSG00000164587,1,2
978,ENSG00000105193,1,1
979,ENSG00000096150,1,0
980,ENSG00000117676,1,2
981,ENSG00000177189,1,4
982,ENSG00000162302,1,3
983,ENSG00000108443,0,3
984,ENSG00000160214,1,3
985,ENSG00000124541,1,2
986,ENSG00000171490,0,3
987,ENSG00000100220,1,4
988,ENSG00000115310,1,4
989,ENSG00000175792,0,1
990,ENSG00000183207,0,0
991,ENSG00000197747,0,2
992,ENSG00000211456,1,0
993,ENSG00000142230,1,2
994,ENSG00000079332,0,4
995,ENSG00000152700,0,1
996,ENSG00000031698,0,3
997,ENSG00000126524,1,2
998,ENSG00000109929,0,4
999,ENSG00000085365,1,3
1000,ENSG00000140497,0,2
1001,ENSG00000227500,0,1
1002,ENSG00000099194,0,3
1003,ENSG00000145284,0,3
1004,ENSG00000092108,0,2
1005,ENSG00000142186,1,1
1006,ENSG00000136021,1,2
1007,ENSG00000157020,0,3
1008,ENSG00000129657,0,3
1009,ENSG00000148396,1,1
1010,ENSG00000265808,1,1
1011,ENSG00000100934,1,3
1012,ENSG00000101310,1,4
1013,ENSG00000176986,0,1
1014,ENSG00000150961,0,4
1015,ENSG00000138674,1,2
1016,ENSG00000106803,1,4
1017,ENSG00000127922,0,2
1018,ENSG00000138758,0,2
1019,ENSG00000168385,0,4
1020,ENSG00000184702,0,4
1021,ENSG00000122545,0,1
1022,ENSG00000164402,0,2
1023,ENSG00000184640,0,1
1024,ENSG00000099995,0,2
1025,ENSG00000104897,0,4
1026,ENSG00000183431,0,0
1027,ENSG00000115524,1,0
1028,ENSG00000087365,0,0
1029,ENSG00000189091,0,4
1030,ENSG00000143368,1,0
1031,ENSG00000169976,0,4
1032,ENSG00000115128,0,3
1033,ENSG00000116560,1,2
1034,ENSG00000166224,0,4
1035,ENSG00000141985,0,4
1036,ENSG00000097033,0,2
1037,ENSG00000148341,0,3
1038,ENSG00000110911,0,3
1039,ENSG00000139370,0,4
1040,ENSG00000155380,0,3
1041,ENSG00000112394,0,0
1042,ENSG00000147100,0,3
1043,ENSG00000146409,0,1
1044,ENSG00000173638,0,2
1045,ENSG00000079215,0,1
1046,ENSG00000105281,0,2
1047,ENSG00000089057,0,4
1048,ENSG00000100372,0,4
1049,ENSG00000225697,0,3
1050,ENSG00000167114,0,1
1051,ENSG00000117394,0,0
1052,ENSG00000136856,0,0
1053,ENSG00000145740,0,3
1054,ENSG00000136868,0,3
1055,ENSG00000169359,0,1
1056,ENSG00000121073,0,0
1057,ENSG00000205060,0,4
1058,ENSG00000127526,0,3
1059,ENSG00000110660,0,0
1060,ENSG00000157800,0,3
1061,ENSG00000281500,0,1
1062,ENSG00000129353,0,3
1063,ENSG00000076351,0,1
1064,ENSG00000164889,0,0
1065,ENSG00000138074,0,2
1066,ENSG00000072041,0,4
1067,ENSG00000139514,1,3
1068,ENSG00000103257,0,4
1069,ENSG00000103064,0,0
1070,ENSG00000109062,0,0
1071,ENSG00000065054,0,0
1072,ENSG00000065613,0,0
1073,ENSG00000102038,1,0
1074,ENSG00000080503,0,3
1075,ENSG00000127616,1,3
1076,ENSG00000153147,0,2
1077,ENSG00000163104,0,1
1078,ENSG00000138375,1,2
1079,ENSG00000275837,0,4
1080,ENSG00000173473,0,0
1081,ENSG00000139613,0,4
1082,ENSG00000066117,1,4
1083,ENSG00000108604,1,0
1084,ENSG00000073584,1,1
1085,ENSG00000072501,1,0
1086,ENSG00000172062,1,0
1087,ENSG00000159210,0,2
1088,ENSG00000060688,0,3
1089,ENSG00000077312,0,3
1090,ENSG00000125835,0,1
1091,ENSG00000125870,0,2
1092,ENSG00000124562,0,2
1093,ENSG00000125743,1,3
1094,ENSG00000139343,1,1
1095,ENSG00000100138,0,3
1096,ENSG00000169371,1,1
1097,ENSG00000028528,1,3
1098,ENSG00000002919,1,1
1099,ENSG00000147164,1,2
1100,ENSG00000115234,1,3
1101,ENSG00000205302,1,0
1102,ENSG00000143376,1,4
1103,ENSG00000112335,1,3
1104,ENSG00000114520,1,2
1105,ENSG00000089006,1,0
1106,ENSG00000162627,1,2
1107,ENSG00000106266,1,0
1108,ENSG00000130340,1,0
1109,ENSG00000115904,1,3
1110,ENSG00000021574,0,4
1111,ENSG00000090487,1,4
1112,ENSG00000169682,1,0
1113,ENSG00000198917,0,1
1114,ENSG00000090054,0,4
1115,ENSG00000100596,0,3
1116,ENSG00000161011,0,1
1117,ENSG00000075142,0,2
1118,ENSG00000140319,1,1
1119,ENSG00000153037,1,3
1120,ENSG00000100883,0,4
1121,ENSG00000167881,0,0
1122,ENSG00000174780,1,0
1123,ENSG00000143742,1,2
1124,ENSG00000135250,1,2
1125,ENSG00000182934,1,3
1126,ENSG00000144867,0,3
1127,ENSG00000138385,1,2
1128,ENSG00000149136,1,0
1129,ENSG00000118007,0,3
1130,ENSG00000101972,0,1
1131,ENSG00000136738,0,0
1132,ENSG00000115145,0,0
1133,ENSG00000167323,0,2
1134,ENSG00000109689,0,1
1135,ENSG00000168439,1,3
1136,ENSG00000118046,1,2
1137,ENSG00000102572,0,2
1138,ENSG00000115694,1,1
1139,ENSG00000134602,1,4
1140,ENSG00000165752,1,0
1141,ENSG00000211455,1,2
1142,ENSG00000101109,1,4
1143,ENSG00000196792,0,0
1144,ENSG00000134910,1,2
1145,ENSG00000163527,1,1
1146,ENSG00000104915,1,4
1147,ENSG00000117758,1,0
1148,ENSG00000124222,1,3
1149,ENSG00000168818,1,1
1150,ENSG00000111450,1,1
1151,ENSG00000166900,1,0
1152,ENSG00000162236,1,0
1153,ENSG00000135823,1,2
1154,ENSG00000079950,1,3
1155,ENSG00000170310,1,3
1156,ENSG00000092201,0,0
1157,ENSG00000196235,1,0
1158,ENSG00000197321,1,3
1159,ENSG00000169895,0,0
1160,ENSG00000176438,1,4
1161,ENSG00000162298,0,1
1162,ENSG00000147133,1,0
1163,ENSG00000120656,0,1
1164,ENSG00000166012,1,2
1165,ENSG00000160551,1,2
1166,ENSG00000149930,1,1
1167,ENSG00000120948,1,0
1168,ENSG00000203705,1,3
1169,ENSG00000112592,1,1
1170,ENSG00000141002,1,0
1171,ENSG00000070814,1,4
1172,ENSG00000042088,1,2
1173,ENSG00000147601,1,3
1174,ENSG00000132604,1,2
1175,ENSG00000072274,1,4
1176,ENSG00000135966,0,0
1177,ENSG00000116001,1,3
1178,ENSG00000156299,1,2
1179,ENSG00000104067,1,2
1180,ENSG00000119139,1,4
1181,ENSG00000146872,1,2
1182,ENSG00000198498,0,3
1183,ENSG00000143183,0,0
1184,ENSG00000170348,0,3
1185,ENSG00000086598,0,3
1186,ENSG00000106460,1,4
1187,ENSG00000105677,0,4
1188,ENSG00000170088,0,0
1189,ENSG00000168701,1,2
1190,ENSG00000137216,0,1
1191,ENSG00000103978,0,2
1192,ENSG00000120802,0,0
1193,ENSG00000083312,1,0
1194,ENSG00000064419,1,2
1195,ENSG00000078902,1,1
1196,ENSG00000173726,0,2
1197,ENSG00000154174,0,0
1198,ENSG00000198900,1,4
1199,ENSG00000131747,1,2
1200,ENSG00000143337,1,4
1201,ENSG00000047410,0,3
1202,ENSG00000133112,0,0
1203,ENSG00000170043,0,3
1204,ENSG00000168538,0,3
1205,ENSG00000196459,1,1
1206,ENSG00000122779,1,4
1207,ENSG00000130726,1,0
1208,ENSG00000197323,0,4
1209,ENSG00000123144,0,2
1210,ENSG00000121486,0,1
1211,ENSG00000092439,1,2
1212,ENSG00000196367,1,2
1213,ENSG00000074319,1,2
1214,ENSG00000167721,0,4
1215,ENSG00000158526,1,0
1216,ENSG00000112742,1,0
1217,ENSG00000123416,1,0
1218,ENSG00000188229,1,1
1219,ENSG00000131462,1,4
1220,ENSG00000063244,0,0
1221,ENSG00000163714,1,4
1222,ENSG00000130985,0,1
1223,ENSG00000081307,0,3
1224,ENSG00000221983,1,4
1225,ENSG00000170315,1,2
1226,ENSG00000150991,1,3
1227,ENSG00000130725,1,1
1228,ENSG00000108312,1,2
1229,ENSG00000143222,1,3
1230,ENSG00000109814,1,4
1231,ENSG00000177169,1,0
1232,ENSG00000140474,1,1
1233,ENSG00000005007,0,0
1234,ENSG00000162607,1,3
1235,ENSG00000103194,0,3
1236,ENSG00000124422,1,3
1237,ENSG00000055483,1,2
1238,ENSG00000187555,0,2
1239,ENSG00000156697,1,3
1240,ENSG00000141076,0,4
1241,ENSG00000108651,1,3
1242,ENSG00000152818,1,0
1243,ENSG00000198382,1,4
1244,ENSG00000220205,1,1
1245,ENSG00000049245,1,2
1246,ENSG00000117533,1,3
1247,ENSG00000118640,1,2
1248,ENSG00000101558,1,0
1249,ENSG00000124164,1,2
1250,ENSG00000125753,0,1
1251,ENSG00000035403,1,3
1252,ENSG00000165280,1,3
1253,ENSG00000213585,1,1
1254,ENSG00000165637,0,0
1255,ENSG00000078668,0,2
1256,ENSG00000134086,1,2
1257,ENSG00000026025,1,1
1258,ENSG00000062716,1,0
1259,ENSG00000215305,0,4
1260,ENSG00000104142,1,4
1261,ENSG00000131475,0,0
1262,ENSG00000285339,0,3
1263,ENSG00000111237,0,4
1264,ENSG00000139719,1,1
1265,ENSG00000069329,0,0
1266,ENSG00000136100,0,2
1267,ENSG00000139722,0,2
1268,ENSG00000166887,0,2
1269,ENSG00000006715,0,3
1270,ENSG00000132612,0,0
1271,ENSG00000156931,0,3
1272,ENSG00000028116,1,3
1273,ENSG00000105053,1,2
1274,ENSG00000151532,1,0
1275,ENSG00000100568,1,4
1276,ENSG00000062650,0,1
1277,ENSG00000112290,1,2
1278,ENSG00000158195,1,1
1279,ENSG00000106299,1,4
1280,ENSG00000132471,0,0
1281,ENSG00000138442,1,1
1282,ENSG00000065183,1,0
1283,ENSG00000227057,1,2
1284,ENSG00000115368,0,3
1285,ENSG00000171475,0,3
1286,ENSG00000060237,1,0
1287,ENSG00000186153,1,3
1288,ENSG00000123124,1,1
1289,ENSG00000082898,0,2
1290,ENSG00000132953,1,2
1291,ENSG00000124571,1,2
1292,ENSG00000169180,1,1
1293,ENSG00000184575,1,3
1294,ENSG00000176105,0,2
1295,ENSG00000145817,1,2
1296,ENSG00000106636,1,4
1297,ENSG00000166913,0,4
1298,ENSG00000108953,0,0
1299,ENSG00000170027,0,3
1300,ENSG00000128245,0,4
1301,ENSG00000134308,0,0
1302,ENSG00000164924,1,0
1303,ENSG00000100811,1,3
1304,ENSG00000121766,1,0
1305,ENSG00000147905,0,2
1306,ENSG00000131732,1,4
1307,ENSG00000162664,1,4
1308,ENSG00000167962,1,4
1309,ENSG00000159840,0,0
