row_id,ENSG,y,fold
931,ENSG00000188739,1,2
932,ENSG00000132819,1,1
933,ENSG00000131051,1,3
934,ENSG00000173933,1,1
935,ENSG00000089682,1,2
936,ENSG00000126254,1,3
937,ENSG00000003756,1,3
938,ENSG00000004534,1,4
939,ENSG00000076053,1,0
940,ENSG00000265241,1,2
941,ENSG00000147274,1,0
942,ENSG00000131381,1,1
943,ENSG00000132563,1,4
944,ENSG00000165476,1,3
945,ENSG00000168476,1,4
946,ENSG00000129625,1,1
947,ENSG00000115255,1,4
948,ENSG00000173039,1,4
949,ENSG00000157916,1,0
950,ENSG00000106615,1,2
951,ENSG00000067560,1,2
952,ENSG00000143878,1,2
953,ENSG00000155366,1,1
954,ENSG00000177105,1,0
955,ENSG00000164327,1,3
956,ENSG00000204227,1,0
957,ENSG00000124784,1,0
958,ENSG00000058729,1,3
959,ENSG00000101782,1,2
960,ENSG00000104889,1,2
961,ENSG00000115963,1,1
962,ENSG00000103549,1,0
963,ENSG00000067900,1,2
964,ENSG00000122484,1,2
965,ENSG00000198755,1,1
966,ENSG00000142676,1,2
967,ENSG00000167526,1,0
968,ENSG00000108298,1,2
969,ENSG00000131469,1,0
970,ENSG00000136942,1,1
971,ENSG00000174444,1,0
972,ENSG00000122406,1,3
973,ENSG00000163902,1,4
974,ENSG00000118705,1,0
975,ENSG00000148688,1,1
976,ENSG00000142534,1,0
977,ENSG00000164587,1,2
978,ENSG00000105193,1,2
979,ENSG00000096150,1,4
980,ENSG00000117676,1,3
981,ENSG00000177189,1,1
982,ENSG00000162302,1,2
983,ENSG00000108443,1,0
984,ENSG00000160214,1,2
985,ENSG00000124541,1,4
986,ENSG00000171490,1,2
987,ENSG00000100220,1,2
988,ENSG00000115310,1,3
989,ENSG00000175792,1,2
990,ENSG00000183207,1,3
991,ENSG00000197747,1,0
992,ENSG00000211456,1,1
993,ENSG00000142230,1,3
994,ENSG00000079332,1,0
995,ENSG00000152700,1,2
996,ENSG00000031698,1,1
997,ENSG00000126524,1,0
998,ENSG00000109929,1,1
999,ENSG00000085365,1,2
1000,ENSG00000140497,1,2
1001,ENSG00000227500,1,2
1002,ENSG00000099194,1,1
1003,ENSG00000145284,1,0
1004,ENSG00000092108,1,1
1005,ENSG00000142186,1,1
1006,ENSG00000136021,1,0
1007,ENSG00000157020,1,0
1008,ENSG00000129657,1,2
1009,ENSG00000148396,1,3
1010,ENSG00000265808,1,1
1011,ENSG00000100934,1,1
1012,ENSG00000101310,1,0
1013,ENSG00000176986,1,2
1014,ENSG00000150961,1,1
1015,ENSG00000138674,1,1
1016,ENSG00000106803,1,1
1017,ENSG00000127922,1,1
1018,ENSG00000138758,1,4
1019,ENSG00000168385,1,3
1020,ENSG00000184702,1,2
1021,ENSG00000122545,1,3
1022,ENSG00000164402,1,0
1023,ENSG00000184640,1,3
1024,ENSG00000099995,1,2
1025,ENSG00000104897,1,2
1026,ENSG00000183431,1,0
1027,ENSG00000115524,1,2
1028,ENSG00000087365,1,2
1029,ENSG00000189091,1,0
1030,ENSG00000143368,1,1
1031,ENSG00000169976,1,3
1032,ENSG00000115128,1,3
1033,ENSG00000116560,1,2
1034,ENSG00000166224,1,2
1035,ENSG00000141985,1,2
1036,ENSG00000097033,1,1
1037,ENSG00000148341,1,0
1038,ENSG00000110911,1,0
1039,ENSG00000139370,1,0
1040,ENSG00000155380,1,0
1041,ENSG00000112394,1,0
1042,ENSG00000147100,1,2
1043,ENSG00000146409,1,3
1044,ENSG00000173638,1,4
1045,ENSG00000079215,1,1
1046,ENSG00000105281,1,3
1047,ENSG00000089057,1,3
1048,ENSG00000100372,1,4
1049,ENSG00000225697,1,1
1050,ENSG00000167114,1,2
1051,ENSG00000117394,1,4
1052,ENSG00000136856,1,4
1053,ENSG00000145740,1,2
1054,ENSG00000136868,1,2
1055,ENSG00000169359,1,1
1056,ENSG00000121073,1,4
1057,ENSG00000205060,1,0
1058,ENSG00000127526,1,3
1059,ENSG00000110660,1,0
1060,ENSG00000157800,1,4
1061,ENSG00000281500,1,2
1062,ENSG00000129353,1,2
1063,ENSG00000076351,1,1
1064,ENSG00000164889,1,2
1065,ENSG00000138074,1,4
1066,ENSG00000072041,1,0
1067,ENSG00000139514,1,3
1068,ENSG00000103257,1,1
1069,ENSG00000103064,1,2
1070,ENSG00000109062,1,0
1071,ENSG00000065054,1,1
1072,ENSG00000065613,1,3
1073,ENSG00000102038,1,3
1074,ENSG00000080503,1,3
1075,ENSG00000127616,1,1
1076,ENSG00000153147,1,1
1077,ENSG00000163104,1,1
1078,ENSG00000138375,1,1
1079,ENSG00000275837,1,4
1080,ENSG00000173473,1,1
1081,ENSG00000139613,1,0
1082,ENSG00000066117,1,4
1083,ENSG00000108604,1,0
1084,ENSG00000073584,1,2
1085,ENSG00000072501,1,2
1086,ENSG00000172062,1,1
1087,ENSG00000159210,1,4
1088,ENSG00000060688,1,4
1089,ENSG00000077312,1,1
1090,ENSG00000125835,1,3
1091,ENSG00000125870,1,4
1092,ENSG00000124562,1,0
1093,ENSG00000125743,1,3
1094,ENSG00000139343,1,1
1095,ENSG00000100138,1,0
1096,ENSG00000169371,1,3
1097,ENSG00000028528,1,0
1098,ENSG00000002919,1,3
1099,ENSG00000147164,1,3
1100,ENSG00000115234,1,3
1101,ENSG00000205302,1,0
1102,ENSG00000143376,1,4
1103,ENSG00000112335,1,1
1104,ENSG00000114520,1,2
1105,ENSG00000089006,1,2
1106,ENSG00000162627,1,3
1107,ENSG00000106266,1,1
1108,ENSG00000130340,1,3
1109,ENSG00000115904,1,4
1110,ENSG00000021574,1,0
1111,ENSG00000090487,1,4
1112,ENSG00000169682,1,0
1113,ENSG00000198917,1,2
1114,ENSG00000090054,1,3
1115,ENSG00000100596,1,3
1116,ENSG00000161011,1,1
1117,ENSG00000075142,1,4
1118,ENSG00000140319,1,1
1119,ENSG00000153037,1,1
1120,ENSG00000100883,1,3
1121,ENSG00000167881,1,2
1122,ENSG00000174780,1,0
1123,ENSG00000143742,1,2
1124,ENSG00000135250,1,4
1125,ENSG00000182934,1,0
1126,ENSG00000144867,1,2
1127,ENSG00000138385,1,4
1128,ENSG00000149136,1,4
1129,ENSG00000118007,1,2
1130,ENSG00000101972,1,4
1131,ENSG00000136738,1,2
1132,ENSG00000115145,1,3
1133,ENSG00000167323,1,0
1134,ENSG00000109689,1,2
1135,ENSG00000168439,1,4
1136,ENSG00000118046,1,3
1137,ENSG00000102572,1,2
1138,ENSG00000115694,1,1
1139,ENSG00000134602,1,1
1140,ENSG00000165752,1,2
1141,ENSG00000211455,1,1
1142,ENSG00000101109,1,4
1143,ENSG00000196792,1,1
1144,ENSG00000134910,1,2
1145,ENSG00000163527,1,2
1146,ENSG00000104915,1,1
1147,ENSG00000117758,1,4
1148,ENSG00000124222,1,0
1149,ENSG00000168818,1,1
1150,ENSG00000111450,1,0
1151,ENSG00000166900,1,4
1152,ENSG00000162236,1,4
1153,ENSG00000135823,1,0
1154,ENSG00000079950,1,0
1155,ENSG00000170310,1,0
1156,ENSG00000092201,1,3
1157,ENSG00000196235,1,0
1158,ENSG00000197321,1,1
1159,ENSG00000169895,1,1
1160,ENSG00000176438,1,4
1161,ENSG00000162298,1,0
1162,ENSG00000147133,1,1
1163,ENSG00000120656,1,2
1164,ENSG00000166012,1,4
1165,ENSG00000160551,1,0
1166,ENSG00000149930,1,1
1167,ENSG00000120948,1,3
1168,ENSG00000203705,1,4
1169,ENSG00000112592,1,3
1170,ENSG00000141002,1,3
1171,ENSG00000070814,1,0
1172,ENSG00000042088,1,4
1173,ENSG00000147601,1,4
1174,ENSG00000132604,1,3
1175,ENSG00000072274,1,2
1176,ENSG00000135966,1,0
1177,ENSG00000116001,1,0
1178,ENSG00000156299,1,4
1179,ENSG00000104067,1,4
1180,ENSG00000119139,1,1
1181,ENSG00000146872,1,4
1182,ENSG00000198498,1,1
1183,ENSG00000143183,1,3
1184,ENSG00000170348,1,2
1185,ENSG00000086598,1,1
1186,ENSG00000106460,1,4
1187,ENSG00000105677,1,1
1188,ENSG00000170088,1,1
1189,ENSG00000168701,1,0
1190,ENSG00000137216,1,2
1191,ENSG00000103978,1,3
1192,ENSG00000120802,1,1
1193,ENSG00000083312,1,2
1194,ENSG00000064419,1,3
1195,ENSG00000078902,1,3
1196,ENSG00000173726,1,3
1197,ENSG00000154174,1,3
1198,ENSG00000198900,1,4
1199,ENSG00000131747,1,0
1200,ENSG00000143337,1,0
1201,ENSG00000047410,1,1
1202,ENSG00000133112,1,0
1203,ENSG00000170043,1,2
1204,ENSG00000168538,1,3
1205,ENSG00000196459,1,1
1206,ENSG00000122779,1,1
1207,ENSG00000130726,1,2
1208,ENSG00000197323,1,0
1209,ENSG00000123144,1,2
1210,ENSG00000121486,1,1
1211,ENSG00000092439,1,0
1212,ENSG00000196367,1,2
1213,ENSG00000074319,1,3
1214,ENSG00000167721,1,1
1215,ENSG00000158526,1,0
1216,ENSG00000112742,1,1
1217,ENSG00000123416,1,2
1218,ENSG00000188229,1,1
1219,ENSG00000131462,1,4
1220,ENSG00000063244,1,3
1221,ENSG00000163714,1,2
1222,ENSG00000130985,1,3
1223,ENSG00000081307,1,3
1224,ENSG00000221983,1,1
1225,ENSG00000170315,1,4
1226,ENSG00000150991,1,1
1227,ENSG00000130725,1,3
1228,ENSG00000108312,1,2
1229,ENSG00000143222,1,0
1230,ENSG00000109814,1,3
1231,ENSG00000177169,1,4
1232,ENSG00000140474,1,2
1233,ENSG00000005007,1,3
1234,ENSG00000162607,1,3
1235,ENSG00000103194,1,2
1236,ENSG00000124422,1,1
1237,ENSG00000055483,1,3
1238,ENSG00000187555,1,2
1239,ENSG00000156697,1,0
1240,ENSG00000141076,1,0
1241,ENSG00000108651,1,1
1242,ENSG00000152818,1,0
1243,ENSG00000198382,1,3
1244,ENSG00000220205,1,3
1245,ENSG00000049245,1,0
1246,ENSG00000117533,1,1
1247,ENSG00000118640,1,0
1248,ENSG00000101558,1,3
1249,ENSG00000124164,1,0
1250,ENSG00000125753,1,1
1251,ENSG00000035403,1,2
1252,ENSG00000165280,1,0
1253,ENSG00000213585,1,0
1254,ENSG00000165637,1,1
1255,ENSG00000078668,1,3
1256,ENSG00000134086,1,4
1257,ENSG00000026025,1,2
1258,ENSG00000062716,1,3
1259,ENSG00000215305,1,0
1260,ENSG00000104142,1,3
1261,ENSG00000131475,1,4
1262,ENSG00000285339,1,1
1263,ENSG00000111237,1,4
1264,ENSG00000139719,1,2
1265,ENSG00000069329,1,1
1266,ENSG00000136100,1,1
1267,ENSG00000139722,1,2
1268,ENSG00000166887,1,1
1269,ENSG00000006715,1,4
1270,ENSG00000132612,1,2
1271,ENSG00000156931,1,0
1272,ENSG00000028116,1,4
1273,ENSG00000105053,1,2
1274,ENSG00000151532,1,3
1275,ENSG00000100568,1,3
1276,ENSG00000062650,1,4
1277,ENSG00000112290,1,3
1278,ENSG00000158195,1,4
1279,ENSG00000106299,1,4
1280,ENSG00000132471,1,2
1281,ENSG00000138442,1,3
1282,ENSG00000065183,1,4
1283,ENSG00000227057,1,3
1284,ENSG00000115368,1,4
1285,ENSG00000171475,1,0
1286,ENSG00000060237,1,4
1287,ENSG00000186153,1,1
1288,ENSG00000123124,1,3
1289,ENSG00000082898,1,3
1290,ENSG00000132953,1,3
1291,ENSG00000124571,1,2
1292,ENSG00000169180,1,4
1293,ENSG00000184575,1,1
1294,ENSG00000176105,1,1
1295,ENSG00000145817,1,1
1296,ENSG00000106636,1,4
1297,ENSG00000166913,1,3
1298,ENSG00000108953,1,3
1299,ENSG00000170027,1,0
1300,ENSG00000128245,1,0
1301,ENSG00000134308,1,2
1302,ENSG00000164924,1,1
1303,ENSG00000100811,1,1
1304,ENSG00000121766,1,4
1305,ENSG00000147905,1,2
1306,ENSG00000131732,1,1
1307,ENSG00000162664,1,2
1308,ENSG00000167962,1,2
1309,ENSG00000159840,1,2
1310,ENSG00000097007,0,3
1311,ENSG00000077522,0,4
1312,ENSG00000115091,0,3
1313,ENSG00000133597,0,0
1314,ENSG00000160216,0,2
1315,ENSG00000026652,0,2
1316,ENSG00000155189,0,1
1317,ENSG00000117020,0,2
1318,ENSG00000059573,0,2
1319,ENSG00000164904,0,0
1320,ENSG00000003393,0,4
1321,ENSG00000180318,0,1
1322,ENSG00000153107,0,1
1323,ENSG00000164162,0,4
1324,ENSG00000129055,0,4
1325,ENSG00000110200,0,0
1326,ENSG00000089053,0,4
1327,ENSG00000196510,0,4
1328,ENSG00000198720,0,4
1329,ENSG00000163046,0,4
1330,ENSG00000156381,0,2
1331,ENSG00000168096,0,1
1332,ENSG00000165138,0,4
1333,ENSG00000011426,0,3
1334,ENSG00000095139,0,2
1335,ENSG00000075884,0,4
1336,ENSG00000146376,0,4
1337,ENSG00000213390,0,4
1338,ENSG00000128805,0,1
1339,ENSG00000163219,0,1
1340,ENSG00000100852,0,3
1341,ENSG00000076928,0,3
1342,ENSG00000240771,0,1
1343,ENSG00000114790,0,1
1344,ENSG00000137135,0,3
1345,ENSG00000175414,0,3
1346,ENSG00000185305,0,0
1347,ENSG00000214087,0,4
1348,ENSG00000228696,0,0
1349,ENSG00000228696,0,0
1350,ENSG00000122644,0,0
1351,ENSG00000175906,0,2
1352,ENSG00000162980,0,2
1353,ENSG00000165997,0,1
1354,ENSG00000102401,0,1
1355,ENSG00000153317,0,4
1356,ENSG00000110881,0,1
1357,ENSG00000130734,0,0
1358,ENSG00000057663,0,3
1359,ENSG00000174437,0,3
1360,ENSG00000171130,0,1
1361,ENSG00000131100,0,0
1362,ENSG00000087586,0,0
1363,ENSG00000158321,0,3
1364,ENSG00000135454,0,0
1365,ENSG00000086062,0,4
1366,ENSG00000118276,0,2
1367,ENSG00000107262,0,1
1368,ENSG00000112208,0,1
1369,ENSG00000151929,0,1
1370,ENSG00000166170,0,1
1371,ENSG00000076108,0,1
1372,ENSG00000186716,0,4
1373,ENSG00000165626,0,2
1374,ENSG00000108578,0,1
1375,ENSG00000147894,0,2
1376,ENSG00000110931,0,1
1377,ENSG00000105974,0,4
1378,ENSG00000105971,0,0
1379,ENSG00000182533,0,4
1380,ENSG00000122674,0,2
1381,ENSG00000143776,0,0
1382,ENSG00000134690,0,4
1383,ENSG00000185324,0,4
1384,ENSG00000102225,0,1
1385,ENSG00000165556,0,1
1386,ENSG00000099954,0,1
1387,ENSG00000153044,0,1
1388,ENSG00000116198,0,3
1389,ENSG00000168944,0,0
1390,ENSG00000138180,0,3
1391,ENSG00000166037,0,4
1392,ENSG00000114107,0,0
1393,ENSG00000173588,0,0
1394,ENSG00000258890,0,3
1395,ENSG00000100422,0,3
1396,ENSG00000223802,0,0
1397,ENSG00000143418,0,2
1398,ENSG00000090661,0,0
1399,ENSG00000165410,0,1
1400,ENSG00000164695,0,1
1401,ENSG00000217555,0,2
1402,ENSG00000104859,0,4
1403,ENSG00000109572,0,2
1404,ENSG00000013441,0,4
1405,ENSG00000168993,0,2
1406,ENSG00000133275,0,0
1407,ENSG00000168209,0,2
1408,ENSG00000024526,0,1
1409,ENSG00000136986,0,3
1410,ENSG00000072849,0,0
1411,ENSG00000172893,0,0
1412,ENSG00000181192,0,3
1413,ENSG00000126787,0,4
1414,ENSG00000104936,0,1
1415,ENSG00000172869,0,4
1416,ENSG00000138346,0,4
1417,ENSG00000185842,0,0
1418,ENSG00000103423,0,3
1419,ENSG00000164031,0,3
1420,ENSG00000137094,0,1
1421,ENSG00000136770,0,3
1422,ENSG00000108176,0,0
1423,ENSG00000135392,0,1
1424,ENSG00000176410,0,2
1425,ENSG00000116675,0,2
1426,ENSG00000067334,0,4
1427,ENSG00000150760,0,1
1428,ENSG00000130158,0,3
1429,ENSG00000088387,0,1
1430,ENSG00000187240,0,2
1431,ENSG00000127334,0,0
1432,ENSG00000010219,0,4
1433,ENSG00000167658,0,1
1434,ENSG00000146648,0,1
1435,ENSG00000086232,0,3
1436,ENSG00000128829,0,4
1437,ENSG00000100353,0,1
1438,ENSG00000197977,0,3
1439,ENSG00000118402,0,1
1440,ENSG00000164181,0,3
1441,ENSG00000102119,0,2
1442,ENSG00000108515,0,3
1443,ENSG00000196411,0,0
1444,ENSG00000141736,0,3
1445,ENSG00000113719,0,0
1446,ENSG00000149485,0,0
1447,ENSG00000134824,0,2
1448,ENSG00000221968,0,2
1449,ENSG00000138640,0,4
1450,ENSG00000031003,0,3
1451,ENSG00000071889,0,2
1452,ENSG00000006607,0,1
1453,ENSG00000100225,0,1
1454,ENSG00000079459,0,0
1455,ENSG00000077782,0,2
1456,ENSG00000068078,0,1
1457,ENSG00000160867,0,2
1458,ENSG00000135723,0,3
1459,ENSG00000204315,0,3
1460,ENSG00000102755,0,4
1461,ENSG00000037280,0,2
1462,ENSG00000140718,0,3
1463,ENSG00000166206,0,3
1464,ENSG00000143641,0,4
1465,ENSG00000182963,0,4
1466,ENSG00000111670,0,2
1467,ENSG00000114745,0,2
1468,ENSG00000198055,0,4
1469,ENSG00000122034,0,4
1470,ENSG00000115677,0,2
1471,ENSG00000051108,0,2
1472,ENSG00000122557,0,3
1473,ENSG00000130787,0,4
1474,ENSG00000163349,0,3
1475,ENSG00000113161,0,0
1476,ENSG00000174775,0,0
1477,ENSG00000025156,0,4
1478,ENSG00000178922,0,0
1479,ENSG00000143621,0,0
1480,ENSG00000203485,0,1
1481,ENSG00000068383,0,1
1482,ENSG00000186480,0,2
1483,ENSG00000102786,0,1
1484,ENSG00000198700,0,1
1485,ENSG00000106012,0,3
1486,ENSG00000150093,0,2
1487,ENSG00000162434,0,2
1488,ENSG00000172977,0,3
1489,ENSG00000026559,0,0
1490,ENSG00000075043,0,2
1491,ENSG00000100196,0,2
1492,ENSG00000186185,0,1
1493,ENSG00000129250,0,0
1494,ENSG00000138182,0,3
1495,ENSG00000137807,0,1
1496,ENSG00000167702,0,2
1497,ENSG00000104892,0,2
1498,ENSG00000067082,0,1
1499,ENSG00000174010,0,4
1500,ENSG00000196911,0,0
1501,ENSG00000186395,0,1
1502,ENSG00000068697,0,4
1503,ENSG00000130164,0,2
1504,ENSG00000106683,0,2
1505,ENSG00000111684,0,4
1506,ENSG00000176454,0,1
1507,ENSG00000123684,0,3
1508,ENSG00000162337,0,0
1509,ENSG00000070018,0,0
1510,ENSG00000172731,0,2
1511,ENSG00000254087,0,2
1512,ENSG00000164109,0,4
1513,ENSG00000173327,0,3
1514,ENSG00000143674,0,2
1515,ENSG00000198909,0,4
1516,ENSG00000085511,0,4
1517,ENSG00000012983,0,2
1518,ENSG00000188130,0,3
1519,ENSG00000069956,0,4
1520,ENSG00000166484,0,3
1521,ENSG00000089022,0,3
1522,ENSG00000145495,0,2
1523,ENSG00000007264,0,0
1524,ENSG00000140943,0,0
1525,ENSG00000153898,0,2
1526,ENSG00000135679,0,0
1527,ENSG00000184634,0,1
1528,ENSG00000108510,0,0
1529,ENSG00000167470,0,1
1530,ENSG00000167965,0,4
1531,ENSG00000052802,0,3
1532,ENSG00000100330,0,2
1533,ENSG00000132613,0,0
1534,ENSG00000136997,0,3
1535,ENSG00000025770,0,3
1536,ENSG00000069869,0,2
1537,ENSG00000049759,0,3
1538,ENSG00000129559,0,4
1539,ENSG00000104722,0,4
1540,ENSG00000117650,0,0
1541,ENSG00000114904,0,2
1542,ENSG00000119408,0,1
1543,ENSG00000151414,0,2
1544,ENSG00000100906,0,4
1545,ENSG00000104825,0,3
1546,ENSG00000204498,0,0
1547,ENSG00000166197,0,4
1548,ENSG00000213281,0,4
1549,ENSG00000180530,0,2
1550,ENSG00000132661,0,3
1551,ENSG00000087263,0,0
1552,ENSG00000160991,0,3
1553,ENSG00000128699,0,1
1554,ENSG00000123353,0,2
1555,ENSG00000172057,0,3
1556,ENSG00000129116,0,3
1557,ENSG00000165650,0,0
1558,ENSG00000131779,0,3
1559,ENSG00000121680,0,0
1560,ENSG00000156531,0,3
1561,ENSG00000038210,0,3
1562,ENSG00000100151,0,2
1563,ENSG00000108474,0,3
1564,ENSG00000277161,0,4
1565,ENSG00000051382,0,3
1566,ENSG00000117461,0,0
1567,ENSG00000196455,0,3
1568,ENSG00000102096,0,2
1569,ENSG00000198355,0,0
1570,ENSG00000158828,0,3
1571,ENSG00000160447,0,2
1572,ENSG00000176485,0,1
1573,ENSG00000126822,0,2
1574,ENSG00000196155,0,2
1575,ENSG00000147872,0,3
1576,ENSG00000142731,0,0
1577,ENSG00000162407,0,2
1578,ENSG00000147535,0,0
1579,ENSG00000205808,0,0
1580,ENSG00000051341,0,2
1581,ENSG00000168255,0,4
1582,ENSG00000177700,0,0
1583,ENSG00000161980,0,0
1584,ENSG00000168781,0,3
1585,ENSG00000145725,0,3
1586,ENSG00000170836,0,1
1587,ENSG00000138073,0,0
1588,ENSG00000067606,0,1
1589,ENSG00000171867,0,2
1590,ENSG00000205220,0,3
1591,ENSG00000115233,0,0
1592,ENSG00000099341,0,4
1593,ENSG00000171862,0,4
1594,ENSG00000148334,0,0
1595,ENSG00000104679,0,3
1596,ENSG00000206418,0,0
1597,ENSG00000080371,0,3
1598,ENSG00000157869,0,4
1599,ENSG00000118508,0,1
1600,ENSG00000172007,0,0
1601,ENSG00000141542,0,4
1602,ENSG00000197562,0,3
1603,ENSG00000161800,0,3
1604,ENSG00000108384,0,1
1605,ENSG00000172613,0,0
1606,ENSG00000204764,0,2
1607,ENSG00000031823,0,1
1608,ENSG00000137040,0,1
1609,ENSG00000119446,0,1
1610,ENSG00000100461,0,2
1611,ENSG00000139746,0,1
1612,ENSG00000068615,0,4
1613,ENSG00000005486,0,3
1614,ENSG00000164292,0,2
1615,ENSG00000139725,0,4
1616,ENSG00000119729,0,1
1617,ENSG00000137522,0,4
1618,ENSG00000118518,0,4
1619,ENSG00000173456,0,4
1620,ENSG00000117133,0,0
1621,ENSG00000118181,0,2
1622,ENSG00000175634,0,1
1623,ENSG00000141564,0,3
1624,ENSG00000126458,0,1
1625,ENSG00000133818,0,1
1626,ENSG00000085721,0,1
1627,ENSG00000163785,0,2
1628,ENSG00000114650,0,1
1629,ENSG00000136193,0,0
1630,ENSG00000141295,0,4
1631,ENSG00000121542,0,3
1632,ENSG00000093183,0,2
1633,ENSG00000113615,0,1
1634,ENSG00000138802,0,0
1635,ENSG00000186522,0,4
1636,ENSG00000125354,0,3
1637,ENSG00000198964,0,4
1638,ENSG00000164023,0,4
1639,ENSG00000126821,0,1
1640,ENSG00000163082,0,0
1641,ENSG00000064651,0,3
1642,ENSG00000146828,0,3
1643,ENSG00000144136,0,3
1644,ENSG00000168575,0,4
1645,ENSG00000181045,0,0
1646,ENSG00000083807,0,2
1647,ENSG00000112759,0,0
1648,ENSG00000174669,0,2
1649,ENSG00000125520,0,2
1650,ENSG00000014824,0,3
1651,ENSG00000102100,0,4
1652,ENSG00000117620,0,2
1653,ENSG00000176087,0,0
1654,ENSG00000138459,0,1
1655,ENSG00000157593,0,4
1656,ENSG00000080189,0,2
1657,ENSG00000189339,0,4
1658,ENSG00000115084,0,2
1659,ENSG00000180773,0,0
1660,ENSG00000111371,0,2
1661,ENSG00000157637,0,0
1662,ENSG00000134294,0,4
1663,ENSG00000177058,0,3
1664,ENSG00000143570,0,4
1665,ENSG00000196950,0,2
1666,ENSG00000133195,0,2
1667,ENSG00000165915,0,2
1668,ENSG00000104635,0,2
1669,ENSG00000141873,0,0
1670,ENSG00000147804,0,2
1671,ENSG00000141424,0,0
1672,ENSG00000112473,0,4
1673,ENSG00000138821,0,2
1674,ENSG00000029364,0,0
1675,ENSG00000168003,0,1
1676,ENSG00000133065,0,4
1677,ENSG00000114544,0,4
1678,ENSG00000163798,0,2
1679,ENSG00000169241,0,0
1680,ENSG00000285112,0,4
1681,ENSG00000130821,0,1
1682,ENSG00000101187,0,3
1683,ENSG00000082014,0,1
1684,ENSG00000157106,0,0
1685,ENSG00000136699,0,4
1686,ENSG00000143740,0,0
1687,ENSG00000145335,0,0
1688,ENSG00000071189,0,3
1689,ENSG00000135317,0,2
1690,ENSG00000110025,0,1
1691,ENSG00000120451,0,0
1692,ENSG00000109762,0,4
1693,ENSG00000172803,0,4
1694,ENSG00000129515,0,1
1695,ENSG00000177732,0,3
1696,ENSG00000176170,0,4
1697,ENSG00000063176,0,0
1698,ENSG00000165389,0,0
1699,ENSG00000104549,0,0
1700,ENSG00000096063,0,3
1701,ENSG00000115525,0,1
1702,ENSG00000073849,0,1
1703,ENSG00000004866,0,1
1704,ENSG00000115661,0,0
1705,ENSG00000196182,0,1
1706,ENSG00000266173,0,3
1707,ENSG00000082146,0,1
1708,ENSG00000131018,0,3
1709,ENSG00000054654,0,3
1710,ENSG00000181392,0,4
1711,ENSG00000143498,0,3
1712,ENSG00000115750,0,0
1713,ENSG00000103168,0,3
1714,ENSG00000132405,0,1
1715,ENSG00000111802,0,0
1716,ENSG00000164362,0,2
1717,ENSG00000152291,0,3
1718,ENSG00000138050,0,2
1719,ENSG00000198586,0,2
1720,ENSG00000149809,0,1
1721,ENSG00000127419,0,0
1722,ENSG00000112697,0,1
1723,ENSG00000061938,0,1
1724,ENSG00000105576,0,3
1725,ENSG00000197579,0,0
1726,ENSG00000141510,0,0
1727,ENSG00000160218,0,4
1728,ENSG00000153339,0,2
1729,ENSG00000167632,0,4
1730,ENSG00000038382,0,0
1731,ENSG00000125733,0,3
1732,ENSG00000153066,0,4
1733,ENSG00000105397,0,1
1734,ENSG00000092445,0,4
1735,ENSG00000117143,0,0
1736,ENSG00000126261,0,1
1737,ENSG00000148154,0,4
1738,ENSG00000152332,0,4
1739,ENSG00000183696,0,3
1740,ENSG00000183520,0,4
1741,ENSG00000103043,0,4
1742,ENSG00000160695,0,2
1743,ENSG00000167987,0,2
1744,ENSG00000100749,0,0
1745,ENSG00000091157,0,1
1746,ENSG00000166483,0,2
1747,ENSG00000165238,0,3
1748,ENSG00000130227,0,1
1749,ENSG00000169740,0,1
1750,ENSG00000160908,0,2
1751,ENSG00000167685,0,0
1752,ENSG00000198546,0,3
1753,ENSG00000177853,0,1
1754,ENSG00000124444,0,3
1755,ENSG00000171161,0,4
1756,ENSG00000181450,0,1
